millis,state,yaw_deg,pitch_deg,roll_deg,ax_G,ay_G,az_G,pressure_kPa,altitude_ft
106651,DESCENT,155.048,-76.992,-177.082,-0.970,0.060,-0.241,100.189,311.533
106654,DESCENT,155.048,-76.992,-177.082,-0.970,0.060,-0.241,100.189,311.533
106659,DESCENT,155.040,-76.995,-177.076,-0.967,0.062,-0.244,100.189,311.533
106662,DESCENT,155.033,-76.999,-177.068,-0.968,0.066,-0.241,100.200,308.500
106665,DESCENT,155.024,-77.002,-177.058,-0.970,0.068,-0.245,100.194,310.155
106668,DESCENT,155.017,-77.005,-177.047,-0.973,0.070,-0.241,100.194,310.155
106671,DESCENT,155.012,-77.007,-177.037,-0.973,0.068,-0.240,100.194,310.155
106674,DESCENT,155.012,-77.007,-177.037,-0.973,0.068,-0.240,100.194,310.155
106677,DESCENT,155.012,-77.007,-177.037,-0.973,0.068,-0.240,100.194,310.155
106680,DESCENT,155.012,-77.007,-177.037,-0.973,0.068,-0.240,100.194,310.155
106685,DESCENT,155.009,-77.009,-177.029,-0.976,0.066,-0.236,100.189,311.533
106688,DESCENT,155.010,-77.011,-177.026,-0.975,0.066,-0.240,100.194,310.155
106691,DESCENT,155.014,-77.014,-177.026,-0.973,0.063,-0.243,100.194,310.155
106694,DESCENT,155.016,-77.018,-177.024,-0.971,0.064,-0.244,100.194,310.155
106698,DESCENT,155.014,-77.022,-177.017,-0.970,0.069,-0.245,100.205,307.131
106701,DESCENT,155.014,-77.022,-177.017,-0.970,0.069,-0.245,100.205,307.131
106703,DESCENT,155.014,-77.022,-177.017,-0.970,0.069,-0.245,100.205,307.131
106707,DESCENT,155.014,-77.022,-177.017,-0.970,0.069,-0.245,100.205,307.131
106711,DESCENT,155.010,-77.027,-177.009,-0.972,0.069,-0.240,100.189,311.533
106714,DESCENT,155.003,-77.032,-176.998,-0.975,0.066,-0.238,100.194,310.155
106718,DESCENT,154.981,-77.045,-176.975,-0.974,0.060,-0.242,100.205,307.131
106721,DESCENT,154.969,-77.053,-176.966,-0.970,0.059,-0.243,100.194,310.155
106724,DESCENT,154.969,-77.053,-176.966,-0.970,0.059,-0.243,100.194,310.155
106727,DESCENT,154.969,-77.053,-176.966,-0.970,0.059,-0.243,100.194,310.155
106730,DESCENT,154.969,-77.053,-176.966,-0.970,0.059,-0.243,100.194,310.155
106734,DESCENT,154.958,-77.062,-176.958,-0.969,0.060,-0.244,100.194,310.155
106738,DESCENT,154.943,-77.071,-176.946,-0.970,0.065,-0.246,100.194,310.155
106741,DESCENT,154.926,-77.080,-176.930,-0.973,0.068,-0.246,100.194,310.155
106744,DESCENT,154.905,-77.089,-176.910,-0.973,0.069,-0.242,100.189,311.533
106747,DESCENT,154.884,-77.097,-176.890,-0.976,0.062,-0.239,100.194,310.155
106750,DESCENT,154.884,-77.097,-176.890,-0.976,0.062,-0.239,100.194,310.155
106753,DESCENT,154.884,-77.097,-176.890,-0.976,0.062,-0.239,100.194,310.155
106756,DESCENT,154.884,-77.097,-176.890,-0.976,0.062,-0.239,100.194,310.155
106761,DESCENT,154.864,-77.105,-176.872,-0.974,0.064,-0.242,100.205,307.131
106764,DESCENT,154.845,-77.113,-176.854,-0.972,0.064,-0.241,100.189,311.533
106767,DESCENT,154.829,-77.120,-176.838,-0.970,0.062,-0.244,100.194,310.155
106770,DESCENT,154.814,-77.128,-176.823,-0.968,0.063,-0.245,100.194,310.155
106773,DESCENT,154.800,-77.134,-176.807,-0.967,0.070,-0.245,100.194,310.155
106776,DESCENT,154.800,-77.134,-176.807,-0.967,0.070,-0.245,100.194,310.155
106779,DESCENT,154.800,-77.134,-176.807,-0.967,0.070,-0.245,100.194,310.155
106782,DESCENT,154.800,-77.134,-176.807,-0.967,0.070,-0.245,100.194,310.155
106787,DESCENT,154.782,-77.140,-176.786,-0.971,0.072,-0.246,100.194,310.155
106790,DESCENT,154.767,-77.146,-176.765,-0.971,0.069,-0.243,100.194,310.155
106793,DESCENT,154.753,-77.150,-176.748,-0.971,0.067,-0.241,100.205,307.131
106797,DESCENT,154.742,-77.154,-176.733,-0.968,0.064,-0.242,100.194,310.155
106800,DESCENT,154.735,-77.157,-176.724,-0.966,0.062,-0.240,100.205,307.131
106803,DESCENT,154.735,-77.157,-176.724,-0.966,0.062,-0.240,100.205,307.131
106806,DESCENT,154.735,-77.157,-176.724,-0.966,0.062,-0.240,100.205,307.131
106809,DESCENT,154.735,-77.157,-176.724,-0.966,0.062,-0.240,100.205,307.131
106813,DESCENT,154.731,-77.161,-176.717,-0.967,0.060,-0.244,100.182,313.465
106816,DESCENT,154.730,-77.165,-176.715,-0.967,0.068,-0.252,100.205,307.131
106819,DESCENT,154.730,-77.169,-176.711,-0.971,0.068,-0.242,100.182,313.465
106822,DESCENT,154.727,-77.172,-176.705,-0.972,0.070,-0.240,100.194,310.155
106826,DESCENT,154.726,-77.174,-176.702,-0.974,0.073,-0.242,100.209,306.022
106829,DESCENT,154.726,-77.174,-176.702,-0.974,0.073,-0.242,100.209,306.022
106832,DESCENT,154.726,-77.174,-176.702,-0.974,0.073,-0.242,100.209,306.022
106835,DESCENT,154.726,-77.174,-176.702,-0.974,0.073,-0.242,100.209,306.022
106839,DESCENT,154.727,-77.176,-176.699,-0.970,0.065,-0.239,100.200,308.500
106842,DESCENT,154.729,-77.178,-176.701,-0.967,0.062,-0.241,100.194,310.155
106845,DESCENT,154.736,-77.179,-176.706,-0.967,0.062,-0.243,100.205,307.131
106849,DESCENT,154.742,-77.182,-176.712,-0.966,0.062,-0.247,100.194,310.155
106852,DESCENT,154.748,-77.184,-176.717,-0.970,0.064,-0.244,100.194,310.155
106855,DESCENT,154.748,-77.184,-176.717,-0.970,0.064,-0.244,100.194,310.155
106858,DESCENT,154.748,-77.184,-176.717,-0.970,0.064,-0.244,100.194,310.155
106861,DESCENT,154.748,-77.184,-176.717,-0.970,0.064,-0.244,100.194,310.155
106865,DESCENT,154.752,-77.187,-176.718,-0.971,0.072,-0.248,100.194,310.155
106869,DESCENT,154.750,-77.189,-176.714,-0.970,0.073,-0.247,100.194,310.155
106872,DESCENT,154.744,-77.192,-176.703,-0.970,0.066,-0.245,100.198,309.055
106875,DESCENT,154.738,-77.195,-176.695,-0.972,0.056,-0.242,100.194,310.155
106878,DESCENT,154.729,-77.199,-176.685,-0.975,0.061,-0.245,100.194,310.155
106882,DESCENT,154.729,-77.199,-176.685,-0.975,0.061,-0.245,100.194,310.155
106885,DESCENT,154.729,-77.199,-176.685,-0.975,0.061,-0.245,100.194,310.155
106888,DESCENT,154.729,-77.199,-176.685,-0.975,0.061,-0.245,100.194,310.155
106892,DESCENT,154.720,-77.204,-176.676,-0.976,0.055,-0.245,100.189,311.533
106895,DESCENT,154.715,-77.208,-176.672,-0.974,0.059,-0.246,100.194,310.155
106898,DESCENT,154.707,-77.213,-176.664,-0.974,0.066,-0.240,100.205,307.131
106901,DESCENT,154.696,-77.216,-176.649,-0.972,0.074,-0.240,100.194,310.155
106904,DESCENT,154.683,-77.218,-176.630,-0.972,0.071,-0.237,100.194,310.155
106907,DESCENT,154.683,-77.218,-176.630,-0.972,0.071,-0.237,100.194,310.155
106910,DESCENT,154.683,-77.218,-176.630,-0.972,0.071,-0.237,100.194,310.155
106913,DESCENT,154.683,-77.218,-176.630,-0.972,0.071,-0.237,100.194,310.155
106918,DESCENT,154.672,-77.219,-176.610,-0.971,0.070,-0.236,100.194,310.155
106921,DESCENT,154.662,-77.220,-176.589,-0.964,0.068,-0.236,100.189,311.533
106924,DESCENT,154.652,-77.221,-176.571,-0.967,0.062,-0.236,100.189,311.533
106927,DESCENT,154.650,-77.224,-176.561,-0.965,0.064,-0.239,100.194,310.155
106930,DESCENT,154.653,-77.227,-176.554,-0.967,0.072,-0.239,100.194,310.155
106933,DESCENT,154.653,-77.227,-176.554,-0.967,0.072,-0.239,100.194,310.155
106937,DESCENT,154.653,-77.227,-176.554,-0.967,0.072,-0.239,100.194,310.155
106940,DESCENT,154.653,-77.227,-176.554,-0.967,0.072,-0.239,100.194,310.155
106944,DESCENT,154.660,-77.230,-176.549,-0.968,0.078,-0.238,100.194,310.155
106947,DESCENT,154.670,-77.233,-176.543,-0.972,0.075,-0.236,100.194,310.155
106951,DESCENT,154.679,-77.236,-176.537,-0.973,0.073,-0.236,100.194,310.155
106954,DESCENT,154.687,-77.240,-176.532,-0.972,0.071,-0.238,100.189,311.533
106957,DESCENT,154.695,-77.245,-176.527,-0.966,0.064,-0.243,100.182,313.465
106960,DESCENT,154.695,-77.245,-176.527,-0.966,0.064,-0.243,100.182,313.465
106963,DESCENT,154.695,-77.245,-176.527,-0.966,0.064,-0.243,100.182,313.465
106967,DESCENT,154.695,-77.245,-176.527,-0.966,0.064,-0.243,100.182,313.465
106971,DESCENT,154.703,-77.251,-176.525,-0.966,0.062,-0.249,100.194,310.155
106975,DESCENT,154.675,-77.301,-176.421,-0.953,0.067,-0.250,100.205,307.131
106978,DESCENT,154.656,-77.312,-176.385,-0.958,0.060,-0.247,100.205,307.131
106981,DESCENT,154.643,-77.323,-176.358,-0.969,0.063,-0.249,100.194,310.155
106984,DESCENT,154.638,-77.335,-176.339,-0.967,0.069,-0.248,100.194,310.155
106988,DESCENT,154.637,-77.347,-176.323,-0.963,0.071,-0.247,100.205,307.131
106991,DESCENT,154.637,-77.347,-176.323,-0.963,0.071,-0.247,100.205,307.131
106994,DESCENT,154.637,-77.347,-176.323,-0.963,0.071,-0.247,100.205,307.131
106998,DESCENT,154.637,-77.347,-176.323,-0.963,0.071,-0.247,100.205,307.131
107001,DESCENT,154.640,-77.358,-176.312,-0.961,0.070,-0.250,100.194,310.155
107004,DESCENT,154.646,-77.369,-176.302,-0.966,0.074,-0.245,100.194,310.155
107007,DESCENT,154.654,-77.377,-176.290,-0.968,0.075,-0.244,100.189,311.533
107011,DESCENT,154.664,-77.383,-176.279,-0.972,0.072,-0.247,100.205,307.131
107014,DESCENT,154.680,-77.388,-176.274,-0.973,0.064,-0.241,100.194,310.155
107017,DESCENT,154.680,-77.388,-176.274,-0.973,0.064,-0.241,100.194,310.155
107021,DESCENT,154.680,-77.388,-176.274,-0.973,0.064,-0.241,100.194,310.155
107030,DESCENT,154.680,-77.388,-176.274,-0.973,0.064,-0.241,100.194,310.155
107033,DESCENT,154.680,-77.388,-176.274,-0.973,0.064,-0.241,100.194,310.155
107036,DESCENT,154.792,-77.393,-176.311,-0.968,0.072,-0.250,100.194,310.155
107040,DESCENT,154.822,-77.390,-176.317,-0.969,0.074,-0.251,100.205,307.131
107042,DESCENT,154.822,-77.390,-176.317,-0.969,0.074,-0.251,100.205,307.131
107045,DESCENT,154.822,-77.390,-176.317,-0.969,0.074,-0.251,100.205,307.131
107048,DESCENT,154.822,-77.390,-176.317,-0.969,0.074,-0.251,100.205,307.131
107053,DESCENT,154.853,-77.386,-176.322,-0.970,0.070,-0.246,100.205,307.131
107056,DESCENT,154.887,-77.379,-176.328,-0.973,0.063,-0.247,100.194,310.155
107059,DESCENT,154.925,-77.372,-176.338,-0.975,0.058,-0.244,100.194,310.155
107063,DESCENT,154.969,-77.363,-176.354,-0.976,0.058,-0.249,100.194,310.155
107066,DESCENT,155.018,-77.355,-176.376,-0.978,0.057,-0.247,100.182,313.465
107069,DESCENT,155.018,-77.355,-176.376,-0.978,0.057,-0.247,100.182,313.465
107072,DESCENT,155.018,-77.355,-176.376,-0.978,0.057,-0.247,100.182,313.465
107075,DESCENT,155.018,-77.355,-176.376,-0.978,0.057,-0.247,100.182,313.465
107079,DESCENT,155.068,-77.345,-176.398,-0.983,0.062,-0.250,100.194,310.155
107083,DESCENT,155.118,-77.334,-176.418,-0.985,0.065,-0.245,100.194,310.155
107086,DESCENT,155.168,-77.324,-176.435,-0.988,0.066,-0.245,100.194,310.155
107089,DESCENT,155.213,-77.314,-176.448,-0.987,0.063,-0.244,100.194,310.155
107092,DESCENT,155.255,-77.305,-176.457,-0.983,0.060,-0.239,100.194,310.155
107095,DESCENT,155.255,-77.305,-176.457,-0.983,0.060,-0.239,100.194,310.155
107098,DESCENT,155.255,-77.305,-176.457,-0.983,0.060,-0.239,100.194,310.155
107101,DESCENT,155.255,-77.305,-176.457,-0.983,0.060,-0.239,100.194,310.155
107106,DESCENT,155.292,-77.297,-176.464,-0.983,0.051,-0.240,100.194,310.155
107109,DESCENT,155.329,-77.291,-176.471,-0.978,0.050,-0.237,100.194,310.155
107112,DESCENT,155.358,-77.286,-176.473,-0.977,0.053,-0.237,100.194,310.155
107115,DESCENT,155.381,-77.283,-176.468,-0.979,0.055,-0.238,100.205,307.131
107118,DESCENT,155.392,-77.282,-176.453,-0.979,0.061,-0.242,100.194,310.155
107121,DESCENT,155.392,-77.282,-176.453,-0.979,0.061,-0.242,100.194,310.155
107124,DESCENT,155.392,-77.282,-176.453,-0.979,0.061,-0.242,100.194,310.155
107127,DESCENT,155.392,-77.282,-176.453,-0.979,0.061,-0.242,100.194,310.155
107132,DESCENT,155.396,-77.284,-176.427,-0.974,0.064,-0.238,100.189,311.533
107135,DESCENT,155.395,-77.287,-176.397,-0.977,0.060,-0.235,100.194,310.155
107138,DESCENT,155.394,-77.291,-176.370,-0.979,0.053,-0.232,100.194,310.155
107141,DESCENT,155.392,-77.296,-176.342,-0.975,0.051,-0.236,100.194,310.155
107144,DESCENT,155.389,-77.301,-176.314,-0.969,0.054,-0.239,100.189,311.533
107147,DESCENT,155.389,-77.301,-176.314,-0.969,0.054,-0.239,100.189,311.533
107151,DESCENT,155.389,-77.301,-176.314,-0.969,0.054,-0.239,100.189,311.533
107154,DESCENT,155.389,-77.301,-176.314,-0.969,0.054,-0.239,100.189,311.533
107158,DESCENT,155.381,-77.305,-176.279,-0.969,0.058,-0.244,100.194,310.155
107161,DESCENT,155.371,-77.309,-176.237,-0.969,0.065,-0.243,100.189,311.533
107164,DESCENT,155.356,-77.313,-176.188,-0.972,0.065,-0.246,100.194,310.155
107167,DESCENT,155.338,-77.315,-176.133,-0.973,0.068,-0.245,100.182,313.465
107171,DESCENT,155.321,-77.317,-176.079,-0.974,0.060,-0.240,100.194,310.155
107174,DESCENT,155.321,-77.317,-176.079,-0.974,0.060,-0.240,100.194,310.155
107177,DESCENT,155.321,-77.317,-176.079,-0.974,0.060,-0.240,100.194,310.155
107180,DESCENT,155.321,-77.317,-176.079,-0.974,0.060,-0.240,100.194,310.155
107184,DESCENT,155.304,-77.319,-176.029,-0.970,0.061,-0.246,100.194,310.155
107187,DESCENT,155.286,-77.321,-175.982,-0.963,0.054,-0.248,100.198,309.055
107191,DESCENT,155.271,-77.325,-175.943,-0.971,0.054,-0.260,100.194,310.155
107194,DESCENT,155.258,-77.331,-175.909,-0.961,0.060,-0.256,100.198,309.055
107197,DESCENT,155.246,-77.337,-175.879,-0.969,0.068,-0.250,100.205,307.131
107200,DESCENT,155.246,-77.337,-175.879,-0.969,0.068,-0.250,100.205,307.131
107203,DESCENT,155.246,-77.337,-175.879,-0.969,0.068,-0.250,100.205,307.131
107206,DESCENT,155.246,-77.337,-175.879,-0.969,0.068,-0.250,100.205,307.131
107210,DESCENT,155.237,-77.343,-175.852,-0.959,0.071,-0.255,100.182,313.465
107214,DESCENT,155.227,-77.349,-175.828,-0.970,0.067,-0.237,100.194,310.155
107217,DESCENT,155.220,-77.353,-175.814,-0.991,0.066,-0.249,100.194,310.155
107220,DESCENT,155.219,-77.360,-175.810,-0.969,0.056,-0.255,100.187,312.087
107223,DESCENT,155.224,-77.367,-175.813,-0.957,0.054,-0.256,100.194,310.155
107226,DESCENT,155.224,-77.367,-175.813,-0.957,0.054,-0.256,100.194,310.155
107229,DESCENT,155.224,-77.367,-175.813,-0.957,0.054,-0.256,100.194,310.155
107232,DESCENT,155.224,-77.367,-175.813,-0.957,0.054,-0.256,100.194,310.155
107237,DESCENT,155.243,-77.387,-175.838,-0.979,0.062,-0.255,100.194,310.155
107241,DESCENT,155.244,-77.391,-175.842,-0.969,0.059,-0.254,100.194,310.155
107244,DESCENT,155.240,-77.393,-175.844,-0.966,0.057,-0.248,100.194,310.155
107247,DESCENT,155.240,-77.393,-175.844,-0.966,0.057,-0.248,100.194,310.155
107250,DESCENT,155.240,-77.393,-175.844,-0.966,0.057,-0.248,100.194,310.155
107253,DESCENT,155.240,-77.393,-175.844,-0.966,0.057,-0.248,100.194,310.155
107257,DESCENT,155.234,-77.396,-175.844,-0.973,0.056,-0.250,100.194,310.155
107260,DESCENT,155.228,-77.399,-175.845,-0.976,0.055,-0.247,100.194,310.155
107263,DESCENT,155.221,-77.402,-175.847,-0.972,0.053,-0.248,100.198,309.055
107266,DESCENT,155.212,-77.405,-175.849,-0.967,0.055,-0.251,100.198,309.055
107269,DESCENT,155.202,-77.407,-175.848,-0.967,0.055,-0.249,100.194,310.155
107272,DESCENT,155.202,-77.407,-175.848,-0.967,0.055,-0.249,100.194,310.155
107275,DESCENT,155.202,-77.407,-175.848,-0.967,0.055,-0.249,100.194,310.155
107279,DESCENT,155.202,-77.407,-175.848,-0.967,0.055,-0.249,100.194,310.155
107283,DESCENT,155.187,-77.408,-175.842,-0.977,0.061,-0.246,100.194,310.155
107286,DESCENT,155.165,-77.408,-175.826,-0.980,0.067,-0.248,100.182,313.465
107289,DESCENT,155.139,-77.406,-175.804,-0.976,0.063,-0.247,100.194,310.155
107292,DESCENT,155.117,-77.404,-175.785,-0.970,0.055,-0.241,100.194,310.155
107295,DESCENT,155.097,-77.401,-175.767,-0.966,0.054,-0.245,100.194,310.155
107299,DESCENT,155.097,-77.401,-175.767,-0.966,0.054,-0.245,100.194,310.155
107302,DESCENT,155.097,-77.401,-175.767,-0.966,0.054,-0.245,100.194,310.155
107305,DESCENT,155.097,-77.401,-175.767,-0.966,0.054,-0.245,100.194,310.155
107309,DESCENT,155.081,-77.398,-175.753,-0.969,0.055,-0.245,100.194,310.155
107312,DESCENT,155.068,-77.395,-175.740,-0.969,0.063,-0.240,100.194,310.155
107315,DESCENT,155.056,-77.391,-175.727,-0.970,0.065,-0.243,100.194,310.155
107319,DESCENT,155.045,-77.387,-175.712,-0.970,0.074,-0.241,100.194,310.155
107322,DESCENT,155.040,-77.381,-175.697,-0.970,0.079,-0.239,100.182,313.465
107326,DESCENT,155.040,-77.381,-175.697,-0.970,0.079,-0.239,100.182,313.465
107329,DESCENT,155.040,-77.381,-175.697,-0.970,0.079,-0.239,100.182,313.465
107335,DESCENT,155.040,-77.375,-175.686,-0.970,0.061,-0.233,100.205,307.131
107338,DESCENT,155.047,-77.370,-175.684,-0.969,0.063,-0.239,100.194,310.155
107342,DESCENT,155.062,-77.366,-175.688,-0.960,0.068,-0.236,100.194,310.155
107345,DESCENT,155.084,-77.362,-175.696,-0.963,0.065,-0.238,100.182,313.465
107348,DESCENT,155.112,-77.359,-175.705,-0.968,0.069,-0.241,100.198,309.055
107351,DESCENT,155.112,-77.359,-175.705,-0.968,0.069,-0.241,100.198,309.055
107354,DESCENT,155.112,-77.359,-175.705,-0.968,0.069,-0.241,100.198,309.055
107358,DESCENT,155.112,-77.359,-175.705,-0.968,0.069,-0.241,100.198,309.055
107361,DESCENT,155.143,-77.356,-175.714,-0.971,0.068,-0.238,100.198,309.055
107365,DESCENT,155.176,-77.354,-175.724,-0.974,0.066,-0.230,100.194,310.155
107368,DESCENT,155.210,-77.353,-175.731,-0.977,0.067,-0.231,100.205,307.131
107371,DESCENT,155.243,-77.351,-175.736,-0.973,0.066,-0.232,100.194,310.155
107374,DESCENT,155.277,-77.351,-175.739,-0.977,0.067,-0.231,100.194,310.155
107377,DESCENT,155.277,-77.351,-175.739,-0.977,0.067,-0.231,100.194,310.155
107381,DESCENT,155.277,-77.351,-175.739,-0.977,0.067,-0.231,100.194,310.155
107384,DESCENT,155.277,-77.351,-175.739,-0.977,0.067,-0.231,100.194,310.155
107388,DESCENT,155.318,-77.354,-175.741,-0.992,0.071,-0.246,100.194,310.155
107391,DESCENT,155.364,-77.362,-175.744,-0.983,0.066,-0.242,100.198,309.055
107394,DESCENT,155.412,-77.371,-175.749,-0.968,0.053,-0.237,100.205,307.131
107397,DESCENT,155.457,-77.383,-175.753,-0.970,0.055,-0.248,100.194,310.155
107401,DESCENT,155.496,-77.395,-175.747,-0.969,0.065,-0.241,100.194,310.155
107404,DESCENT,155.496,-77.395,-175.747,-0.969,0.065,-0.241,100.194,310.155
107407,DESCENT,155.496,-77.395,-175.747,-0.969,0.065,-0.241,100.194,310.155
107410,DESCENT,155.496,-77.395,-175.747,-0.969,0.065,-0.241,100.194,310.155
107414,DESCENT,155.527,-77.406,-175.733,-0.964,0.054,-0.241,100.194,310.155
107418,DESCENT,155.552,-77.417,-175.716,-0.961,0.043,-0.239,100.194,310.155
107422,DESCENT,155.575,-77.427,-175.698,-0.960,0.041,-0.243,100.182,313.465
107425,DESCENT,155.594,-77.438,-175.678,-0.955,0.043,-0.247,100.194,310.155
107428,DESCENT,155.613,-77.450,-175.656,-0.965,0.056,-0.247,100.198,309.055
107431,DESCENT,155.613,-77.450,-175.656,-0.965,0.056,-0.247,100.198,309.055
107440,DESCENT,155.613,-77.450,-175.656,-0.965,0.056,-0.247,100.198,309.055
107443,DESCENT,155.641,-77.472,-175.597,-0.982,0.060,-0.242,100.194,310.155
107446,DESCENT,155.652,-77.481,-175.564,-0.975,0.062,-0.245,100.194,310.155
107459,DESCENT,155.656,-77.491,-175.525,-0.973,0.066,-0.249,100.194,310.155
107461,DESCENT,155.656,-77.491,-175.525,-0.973,0.066,-0.249,100.194,310.155
107466,DESCENT,155.668,-77.509,-175.446,-0.963,0.058,-0.254,100.205,307.131
107469,DESCENT,155.681,-77.520,-175.416,-0.964,0.048,-0.257,100.194,310.155
107473,DESCENT,155.700,-77.532,-175.394,-0.964,0.056,-0.253,100.194,310.155
107476,DESCENT,155.721,-77.544,-175.374,-0.968,0.066,-0.248,100.198,309.055
107479,DESCENT,155.740,-77.557,-175.356,-0.976,0.065,-0.243,100.182,313.465
107482,DESCENT,155.740,-77.557,-175.356,-0.976,0.065,-0.243,100.182,313.465
107485,DESCENT,155.740,-77.557,-175.356,-0.976,0.065,-0.243,100.182,313.465
107487,DESCENT,155.740,-77.557,-175.356,-0.976,0.065,-0.243,100.182,313.465
107493,DESCENT,155.758,-77.570,-175.340,-0.976,0.057,-0.251,100.182,313.465
107496,DESCENT,155.808,-77.626,-175.288,-0.973,0.040,-0.256,100.194,310.155
107499,DESCENT,155.808,-77.626,-175.288,-0.973,0.040,-0.256,100.194,310.155
107501,DESCENT,155.808,-77.626,-175.288,-0.973,0.040,-0.256,100.194,310.155
107504,DESCENT,155.808,-77.626,-175.288,-0.973,0.040,-0.256,100.194,310.155
107509,DESCENT,155.809,-77.636,-175.273,-0.969,0.048,-0.259,100.194,310.155
107513,DESCENT,155.802,-77.642,-175.247,-0.969,0.057,-0.266,100.194,310.155
107516,DESCENT,155.787,-77.645,-175.210,-0.973,0.058,-0.267,100.198,309.055
107519,DESCENT,155.769,-77.646,-175.169,-0.978,0.050,-0.261,100.194,310.155
107522,DESCENT,155.749,-77.644,-175.129,-0.974,0.048,-0.267,100.182,313.465
107525,DESCENT,155.749,-77.644,-175.129,-0.974,0.048,-0.267,100.182,313.465
107528,DESCENT,155.749,-77.644,-175.129,-0.974,0.048,-0.267,100.182,313.465
107531,DESCENT,155.749,-77.644,-175.129,-0.974,0.048,-0.267,100.182,313.465
107536,DESCENT,155.729,-77.641,-175.093,-0.971,0.045,-0.267,100.194,310.155
107539,DESCENT,155.710,-77.636,-175.062,-0.967,0.038,-0.269,100.198,309.055
107542,DESCENT,155.696,-77.631,-175.042,-0.969,0.044,-0.265,100.194,310.155
107545,DESCENT,155.682,-77.623,-175.023,-0.971,0.061,-0.268,100.182,313.465
107548,DESCENT,155.666,-77.614,-175.001,-0.969,0.067,-0.265,100.194,310.155
107551,DESCENT,155.666,-77.614,-175.001,-0.969,0.067,-0.265,100.194,310.155
107554,DESCENT,155.666,-77.614,-175.001,-0.969,0.067,-0.265,100.194,310.155
107557,DESCENT,155.666,-77.614,-175.001,-0.969,0.067,-0.265,100.194,310.155
107562,DESCENT,155.649,-77.604,-174.982,-0.967,0.060,-0.260,100.198,309.055
107565,DESCENT,155.634,-77.592,-174.969,-0.969,0.050,-0.255,100.194,310.155
107568,DESCENT,155.623,-77.580,-174.964,-0.969,0.051,-0.256,100.194,310.155
107571,DESCENT,155.615,-77.569,-174.964,-0.963,0.057,-0.260,100.194,310.155
107574,DESCENT,155.611,-77.557,-174.972,-0.969,0.053,-0.255,100.194,310.155
107577,DESCENT,155.611,-77.557,-174.972,-0.969,0.053,-0.255,100.194,310.155
107580,DESCENT,155.611,-77.557,-174.972,-0.969,0.053,-0.255,100.194,310.155
